account_id,signup_date,plan_tier,seats,industry,country,referral_source,is_trial,target_churn,tenure_days,current_plan_tier,current_seats,current_mrr,current_arr,billing_frequency,num_upgrades_180d,num_downgrades_180d,num_plan_changes_180d,sub_tenure_days,total_usage_30d,avg_daily_usage_30d,total_errors_30d,unique_features_30d,total_usage_90d,avg_daily_usage_90d,total_errors_90d,unique_features_90d,avg_feature_duration_sec_overall,num_tickets_90d,avg_resolution_days_90d,avg_satisfaction_90d,num_escalations_90d,overall_avg_resolution_days,overall_avg_satisfaction,pct_high_priority_tickets_overall
A-297a2d,2023-05-05,Pro,27,HealthTech,UK,event,False,0,515,Basic,27.0,513.0,6156.0,annual,1.0,0.0,0.0,33,10.0,10.0,3.0,1.0,10.0,10.0,3.0,1.0,304.39130434782606,0.0,0.0,0.0,0.0,1.3541666666666665,3.0,1.0
A-4c56c9,2023-12-20,Enterprise,9,FinTech,US,partner,False,0,286,Enterprise,9.0,1791.0,21492.0,monthly,0.0,0.0,7.0,14,0.0,0.0,0.0,0.0,70.0,8.75,4.0,8.0,344.23636363636365,2.0,1.1666666666666665,4.5,0.0,1.7083333333333333,4.0,0.25
A-cbbe12,2023-03-22,Enterprise,40,Cybersecurity,DE,partner,False,0,559,Pro,49.0,2401.0,28812.0,monthly,1.0,1.0,1.0,115,5.0,5.0,0.0,1.0,20.0,6.666666666666667,1.0,3.0,294.6,2.0,1.0208333333333333,5.0,0.0,1.5833333333333333,4.25,0.6666666666666666
A-4a267b,2024-05-05,Pro,25,FinTech,US,other,False,0,149,Pro,46.0,2254.0,27048.0,monthly,0.0,0.0,6.0,9,9.0,9.0,0.0,1.0,63.0,10.5,4.0,5.0,317.5581395348837,0.0,0.0,0.0,0.0,0.6770833333333333,4.333333333333333,0.5
A-bcbe98,2024-07-29,Enterprise,46,Cybersecurity,US,other,False,1,64,Enterprise,46.0,0.0,0.0,monthly,1.0,1.0,5.0,9,13.0,6.5,0.0,2.0,67.0,8.375,4.0,8.0,266.4807692307692,2.0,0.8125,4.0,0.0,1.5952380952380951,4.0,0.5714285714285714
A-427b69,2024-08-23,Basic,17,FinTech,US,other,False,0,39,Pro,17.0,0.0,0.0,annual,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,75.0,10.714285714285714,4.0,6.0,301.4590163934426,0.0,0.0,0.0,0.0,1.3125,3.0,0.5
A-0be015,2024-10-15,Pro,19,FinTech,US,event,False,1,-14,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,46.0,11.5,0.0,4.0,70.0,11.666666666666666,0.0,6.0,283.875,1.0,2.125,5.0,0.0,1.85,4.25,0.6
A-054577,2024-04-28,Basic,2,EdTech,UK,ads,False,0,156,Enterprise,75.0,14925.0,179100.0,monthly,1.0,1.0,9.0,26,6.0,6.0,0.0,1.0,16.0,8.0,0.0,2.0,256.05263157894734,0.0,0.0,0.0,0.0,1.9166666666666667,4.0,1.0
A-bc87bc,2024-07-17,Pro,3,FinTech,US,event,False,0,76,Basic,18.0,342.0,4104.0,annual,0.0,0.0,0.0,20,10.0,10.0,0.0,1.0,23.0,11.5,2.0,2.0,329.06451612903226,1.0,1.875,3.0,0.0,1.5069444444444444,3.3333333333333335,0.6666666666666666
A-0f7d77,2024-10-28,Pro,3,FinTech,IN,partner,False,1,-27,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,329.0833333333333,0.0,0.0,0.0,0.0,1.1333333333333333,5.0,0.6
A-e7beab,2023-10-20,Enterprise,5,EdTech,DE,organic,False,0,347,Pro,57.0,2793.0,33516.0,annual,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,20.0,10.0,1.0,2.0,350.70588235294116,1.0,1.0416666666666667,0.0,0.0,1.5277777777777777,4.0,0.3333333333333333
A-a09355,2024-08-10,Basic,14,FinTech,US,organic,False,1,52,Pro,15.0,735.0,8820.0,monthly,0.0,0.0,2.0,7,21.0,10.5,3.0,2.0,69.0,11.5,5.0,6.0,281.76119402985074,0.0,0.0,0.0,0.0,1.3583333333333332,4.0,0.6
A-31ab9a,2024-03-03,Pro,3,FinTech,DE,organic,False,0,212,Pro,19.0,0.0,0.0,annual,0.0,0.0,1.0,33,14.0,7.0,0.0,2.0,61.0,10.166666666666666,8.0,6.0,378.4516129032258,1.0,2.5833333333333335,4.0,0.0,1.951388888888889,3.6666666666666665,0.5
A-0158bb,2024-05-22,Basic,5,FinTech,DE,partner,False,0,132,Basic,9.0,171.0,2052.0,annual,0.0,0.0,2.0,94,32.0,8.0,1.0,4.0,67.0,9.571428571428571,4.0,7.0,348.6666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,3.0,1.0
A-f19b24,2023-01-10,Pro,29,Cybersecurity,US,organic,True,0,630,Basic,29.0,551.0,6612.0,annual,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5,0.0,0.0,0.0,0.0,1.4791666666666665,4.0,0.5
A-798a3f,2023-10-19,Enterprise,12,DevTools,FR,other,False,0,348,Enterprise,12.0,0.0,0.0,monthly,0.0,0.0,3.0,20,26.0,8.666666666666666,2.0,3.0,26.0,8.666666666666666,2.0,3.0,308.6969696969697,0.0,0.0,0.0,0.0,1.6458333333333333,4.0,1.0
A-42b791,2024-05-20,Pro,3,FinTech,AU,event,False,0,134,Pro,29.0,1421.0,17052.0,monthly,0.0,0.0,0.0,112,13.0,13.0,0.0,1.0,32.0,10.666666666666666,0.0,3.0,264.18518518518516,0.0,0.0,0.0,0.0,1.402777777777778,4.0,0.6666666666666666
A-068fc6,2023-07-17,Enterprise,35,EdTech,US,event,False,0,442,Pro,35.0,1715.0,20580.0,monthly,0.0,0.0,3.0,73,36.0,9.0,2.0,4.0,90.0,10.0,10.0,8.0,322.8301886792453,0.0,0.0,0.0,0.0,1.6166666666666667,4.333333333333333,0.8
A-6f50ae,2023-09-21,Pro,19,FinTech,US,partner,False,0,376,Pro,19.0,931.0,11172.0,annual,0.0,0.0,6.0,29,67.0,11.166666666666666,0.0,5.0,117.0,10.636363636363637,5.0,9.0,301.05555555555554,1.0,1.875,5.0,0.0,1.6458333333333335,5.0,0.0
A-a2485e,2024-08-04,Pro,3,FinTech,US,event,True,0,58,Pro,68.0,3332.0,39984.0,annual,0.0,1.0,2.0,45,8.0,8.0,0.0,1.0,18.0,9.0,1.0,2.0,315.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-bb1eaa,2024-06-11,Basic,21,Cybersecurity,US,organic,False,0,112,Enterprise,21.0,4179.0,50148.0,annual,0.0,1.0,3.0,20,9.0,9.0,0.0,1.0,9.0,9.0,0.0,1.0,278.64285714285717,1.0,0.25,5.0,0.0,0.9791666666666666,4.5,0.8333333333333334
A-cc98bc,2023-05-24,Basic,32,DevTools,US,ads,False,0,496,Basic,32.0,0.0,0.0,monthly,1.0,0.0,2.0,11,0.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,313.4186046511628,0.0,0.0,0.0,0.0,0.19444444444444445,4.0,0.3333333333333333
A-d77f4c,2023-09-25,Pro,4,DevTools,US,partner,True,1,372,Enterprise,22.0,4378.0,52536.0,monthly,2.0,0.0,5.0,58,37.0,9.25,1.0,4.0,88.0,11.0,6.0,8.0,298.1578947368421,0.0,0.0,0.0,0.0,1.2916666666666667,4.0,0.5
A-ccabf0,2023-11-06,Pro,1,HealthTech,IN,organic,False,1,330,Enterprise,1.0,199.0,2388.0,annual,0.0,1.0,2.0,22,14.0,14.0,2.0,1.0,74.0,12.333333333333334,5.0,6.0,316.6666666666667,0.0,0.0,0.0,0.0,1.9270833333333333,3.6666666666666665,0.5
A-700ade,2024-10-31,Enterprise,1,Cybersecurity,UK,organic,True,0,-30,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,8.0,8.0,1.0,1.0,26.0,8.666666666666666,3.0,3.0,306.55555555555554,0.0,0.0,0.0,0.0,1.3194444444444444,4.666666666666667,0.6666666666666666
A-4a4c2d,2023-05-02,Enterprise,54,DevTools,US,event,False,0,518,Basic,54.0,1026.0,12312.0,monthly,1.0,0.0,2.0,13,10.0,10.0,0.0,1.0,96.0,10.666666666666666,6.0,9.0,266.1320754716981,0.0,0.0,0.0,0.0,1.7291666666666667,4.0,0.25
A-b7ef83,2024-05-29,Pro,1,Cybersecurity,UK,partner,True,0,125,Enterprise,5.0,995.0,11940.0,annual,1.0,0.0,8.0,13,15.0,15.0,0.0,1.0,81.0,11.571428571428571,1.0,5.0,297.3968253968254,0.0,0.0,0.0,0.0,1.1666666666666667,4.0,1.0
A-e08cd3,2024-09-21,Pro,67,FinTech,US,ads,True,1,10,Pro,67.0,3283.0,39396.0,monthly,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.85714285714283,0.0,0.0,0.0,0.0,1.1736111111111112,4.0,0.6666666666666666
A-19b2c8,2023-06-06,Pro,20,DevTools,IN,other,False,0,483,Enterprise,20.0,0.0,0.0,monthly,1.0,0.0,3.0,32,22.0,11.0,0.0,1.0,78.0,9.75,2.0,7.0,307.94444444444446,1.0,1.3333333333333333,5.0,0.0,1.222222222222222,4.666666666666667,0.3333333333333333
A-970c97,2024-03-01,Enterprise,14,HealthTech,DE,other,False,0,214,Enterprise,28.0,5572.0,66864.0,monthly,0.0,0.0,1.0,79,0.0,0.0,0.0,0.0,20.0,10.0,1.0,1.0,290.7837837837838,0.0,0.0,0.0,0.0,2.5416666666666665,5.0,1.0
A-6dee43,2023-08-12,Basic,3,FinTech,UK,other,True,0,416,Pro,55.0,2695.0,32340.0,annual,1.0,0.0,5.0,51,4.0,4.0,1.0,1.0,41.0,8.2,3.0,5.0,295.7111111111111,1.0,2.875,0.0,0.0,2.145833333333333,4.333333333333333,1.0
A-5ed98d,2024-06-22,Basic,24,DevTools,US,partner,False,1,101,Pro,24.0,1176.0,14112.0,monthly,0.0,0.0,3.0,23,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,312.3478260869565,1.0,3.0,0.0,0.0,1.4916666666666667,5.0,0.4
A-c58f49,2024-07-31,Enterprise,70,EdTech,US,other,True,0,62,Enterprise,70.0,13930.0,167160.0,monthly,0.0,0.0,1.0,18,17.0,8.5,0.0,2.0,17.0,8.5,0.0,2.0,298.79411764705884,2.0,1.3541666666666665,5.0,1.0,1.5138888888888886,5.0,0.6666666666666666
A-9c18c4,2023-07-27,Pro,11,HealthTech,US,ads,False,0,432,Enterprise,11.0,2189.0,26268.0,annual,1.0,0.0,1.0,24,19.0,9.5,0.0,2.0,79.0,9.875,7.0,7.0,341.02127659574467,0.0,0.0,0.0,0.0,2.1805555555555554,5.0,0.6666666666666666
A-cc8c8f,2024-06-16,Enterprise,23,DevTools,US,ads,False,0,107,Basic,23.0,437.0,5244.0,annual,1.0,0.0,2.0,67,0.0,0.0,0.0,0.0,28.0,9.333333333333334,2.0,3.0,257.56,0.0,0.0,0.0,0.0,0.6041666666666666,3.5,1.0
A-5f7781,2024-08-20,Pro,22,DevTools,US,other,False,1,42,Basic,22.0,418.0,5016.0,annual,1.0,0.0,2.0,18,6.0,6.0,0.0,1.0,41.0,10.25,2.0,4.0,382.9375,1.0,2.125,4.0,0.0,1.1875,4.0,1.0
A-e1b9cd,2023-02-26,Pro,40,DevTools,US,event,False,0,583,Basic,40.0,760.0,9120.0,monthly,0.0,0.0,2.0,3,69.0,9.857142857142858,3.0,6.0,138.0,9.857142857142858,6.0,13.0,291.1578947368421,0.0,0.0,0.0,0.0,1.4583333333333333,3.0,1.0
A-ac85cd,2024-07-31,Enterprise,53,EdTech,US,partner,False,1,62,Basic,53.0,1007.0,12084.0,annual,0.0,0.0,2.0,5,26.0,8.666666666666666,2.0,3.0,51.0,8.5,6.0,5.0,269.0740740740741,1.0,0.9583333333333334,0.0,0.0,1.4027777777777777,3.5,0.0
A-d792a6,2023-01-23,Enterprise,4,DevTools,US,organic,False,0,617,Enterprise,58.0,0.0,0.0,monthly,0.0,0.0,2.0,4,39.0,13.0,5.0,3.0,113.0,11.3,8.0,9.0,297.50847457627117,0.0,0.0,0.0,0.0,2.1805555555555554,4.0,0.6666666666666666
A-ac9111,2023-08-12,Pro,21,HealthTech,US,event,True,0,416,Basic,28.0,532.0,6384.0,annual,0.0,0.0,4.0,25,51.0,10.2,0.0,5.0,71.0,10.142857142857142,3.0,7.0,312.9861111111111,0.0,0.0,0.0,0.0,1.027777777777778,5.0,0.6666666666666666
A-18793f,2024-12-18,Basic,148,EdTech,US,organic,True,1,-78,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,19.0,9.5,1.0,2.0,78.0,9.75,2.0,7.0,338.68888888888887,0.0,0.0,0.0,0.0,1.8833333333333333,3.8,0.4
A-9f0b68,2024-04-28,Basic,10,EdTech,US,ads,False,1,156,Enterprise,13.0,2587.0,31044.0,annual,0.0,0.0,5.0,29,23.0,11.5,0.0,2.0,120.0,10.0,4.0,10.0,281.6969696969697,0.0,0.0,0.0,0.0,0.8541666666666667,3.0,0.5
A-d3c88e,2024-10-18,Pro,16,DevTools,US,event,False,1,-17,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,56.0,18.666666666666668,5.0,3.0,95.0,13.571428571428571,5.0,5.0,329.8888888888889,0.0,0.0,0.0,0.0,2.4166666666666665,4.0,1.0
A-ccb686,2024-01-22,Basic,10,DevTools,US,other,False,1,253,Enterprise,53.0,10547.0,126564.0,annual,2.0,1.0,5.0,40,50.0,12.5,6.0,4.0,87.0,10.875,8.0,8.0,275.18518518518516,0.0,0.0,0.0,0.0,2.7916666666666665,4.0,1.0
A-118f1c,2024-10-31,Pro,32,Cybersecurity,US,other,False,1,-30,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,17.0,8.5,0.0,2.0,25.0,8.333333333333334,0.0,3.0,280.27027027027026,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.0
A-0e966d,2024-06-25,Basic,11,FinTech,IN,ads,False,0,98,Pro,13.0,637.0,7644.0,annual,0.0,0.0,4.0,25,14.0,14.0,0.0,1.0,40.0,10.0,5.0,3.0,324.3207547169811,1.0,0.9166666666666666,5.0,1.0,1.7291666666666665,5.0,0.5
A-b9f5b1,2023-01-24,Pro,15,Cybersecurity,US,other,True,0,616,Basic,43.0,817.0,9804.0,monthly,0.0,0.0,3.0,51,23.0,11.5,0.0,2.0,31.0,10.333333333333334,0.0,3.0,278.34615384615387,1.0,1.3333333333333333,3.0,0.0,1.4416666666666669,3.2,0.2
A-8ae3fc,2024-06-28,Pro,9,DevTools,CA,ads,False,0,95,Pro,9.0,441.0,5292.0,monthly,0.0,0.0,4.0,11,8.0,8.0,0.0,1.0,51.0,12.75,0.0,3.0,332.09090909090907,0.0,0.0,0.0,0.0,1.6458333333333335,3.5,1.0
A-55f257,2023-12-21,Basic,9,FinTech,US,organic,False,0,285,Enterprise,21.0,4179.0,50148.0,monthly,1.0,0.0,3.0,43,8.0,8.0,0.0,1.0,43.0,8.6,1.0,4.0,284.7857142857143,1.0,2.7083333333333335,5.0,0.0,1.7986111111111114,5.0,0.5
A-d26ab4,2024-11-07,Basic,9,DevTools,UK,organic,False,1,-37,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,9.0,9.0,1.0,1.0,22.0,7.333333333333333,1.0,2.0,270.05,0.0,0.0,0.0,0.0,2.0625,4.0,0.5
A-712533,2023-07-31,Pro,18,EdTech,US,organic,False,0,428,Pro,36.0,1764.0,21168.0,monthly,0.0,0.0,2.0,0,21.0,10.5,0.0,2.0,43.0,10.75,3.0,4.0,297.6521739130435,1.0,2.7916666666666665,3.0,0.0,1.611111111111111,3.6666666666666665,0.0
A-781cc0,2024-09-04,Pro,12,EdTech,US,organic,False,1,27,Basic,34.0,646.0,7752.0,annual,1.0,0.0,5.0,7,69.0,9.857142857142858,0.0,7.0,167.0,9.823529411764707,5.0,17.0,316.1095890410959,2.0,1.9791666666666665,5.0,0.0,2.305555555555556,4.0,0.6666666666666666
